======================================
Deal-in Rate (放铳率) = deal_in_count / total_rounds
Generated at: 2026-01-09 00:24:36
Total players: 1934
======================================

Rank  	Rate        	Player Name              	Rounds
1442  	16.25%      	根派                   	160
1443  	16.25%      	李早苗                	80
1444  	16.25%      	晴天                   	2640
1445  	16.25%      	大祭酒                	720
1446  	16.25%      	夤夜长风             	80
1447  	16.25%      	六百六十六          	80
1448  	16.25%      	何いみ                	320
1449  	16.25%      	不会七对             	80
1450  	16.25%      	Lorvain                  	80
1451  	16.25%      	Jayden87                 	80
1452  	16.25%      	CoL1n                    	80
1453  	16.22%      	WindHunter               	1424
1454  	16.22%      	鸡神教信徒          	592
1455  	16.21%      	vicky                    	944
1456  	16.18%      	杜陵路                	272
1457  	16.18%      	关关雎鸠2024         	2312
1458  	16.18%      	pyy                      	272
1459  	16.18%      	Alismatika               	272
1460  	16.17%      	BrilliantIME             	736
1461  	16.16%      	自摸七对             	1572
1462  	16.15%      	PetrCech                 	972
1463  	16.14%      	嗯好可以行          	1877
1464  	16.13%      	初见亦别离          	688
1465  	16.11%      	Lemontruth               	987
1466  	16.11%      	只打八万             	3837
1467  	16.10%      	hyperon                  	2224
1468  	16.09%      	翎刻                   	640
1469  	16.09%      	我叫叶荣添          	174
1470  	16.08%      	婆罗摩笈多          	1424
1471  	16.07%      	笨笨                   	224
1472  	16.07%      	百千万                	112
1473  	16.07%      	狠人大帝             	112
1474  	16.07%      	河提                   	112
1475  	16.07%      	早哥                   	448
1476  	16.07%      	圣杯碳                	112
1477  	16.07%      	单机北北             	224
1478  	16.07%      	shizuku                  	56
1479  	16.07%      	AvaMax                   	336
1480  	16.06%      	追影                   	1532
1481  	16.06%      	lusika                   	1968
1482  	16.05%      	尚恩                   	2368
1483  	16.04%      	格兰                   	3852
1484  	16.04%      	凯旋之愿             	904
1485  	16.03%      	凑友顺那             	368
1486  	16.02%      	傻逼克高手          	256
1487  	16.02%      	Archetto                 	256
1488  	16.00%      	齹                      	25
1489  	16.00%      	冰雪羊之角          	894
1490  	15.98%      	南宁正氣雀馆       	2096
1491  	15.98%      	卢YYY                   	1383
1492  	15.97%      	老张                   	288
1493  	15.97%      	呵呵哒                	144
1494  	15.97%      	僮九                   	720
1495  	15.97%      	nima                     	144
1496  	15.94%      	福娃二妹             	640
1497  	15.94%      	洛阳yy                 	320
1498  	15.94%      	sparkle                  	320
1499  	15.94%      	myy                      	320
1500  	15.92%      	落殇                   	848
1501  	15.91%      	农园蒸粥             	1018
1502  	15.91%      	塔菲                   	176
1503  	15.91%      	LogicGhost               	176
1504  	15.91%      	Kazuradrop               	352
1505  	15.90%      	左右                   	371
1506  	15.90%      	calzhulator              	912
1507  	15.90%      	卡小雷                	736
1508  	15.88%      	希岸子                	3622
1509  	15.87%      	襄下樊人             	4252
1510  	15.87%      	LuckyTree                	3712
1511  	15.87%      	镜影                   	416
1512  	15.87%      	卿湫                   	208
1513  	15.85%      	ugly2333                 	3488
1514  	15.85%      	显卡                   	448
1515  	15.84%      	洛天依                	587
1516  	15.83%      	木辛子                	720
1517  	15.83%      	心悦                   	1440
1518  	15.82%      	星云                   	2718
1519  	15.80%      	Masion                   	576
1520  	15.79%      	哈气米                	304
1521  	15.79%      	北北                   	95
1522  	15.79%      	CHAGA110                 	304
1523  	15.78%      	老蒋专点13幺        	2567
1524  	15.76%      	杠开三条             	368
1525  	15.76%      	Encyclopedia             	4735
1526  	15.75%      	仓田真白             	1664
1527  	15.74%      	葫芦丶娃             	896
1528  	15.73%      	加勒比海带          	712
1529  	15.70%      	Innnnnfinity             	2096
1530  	15.69%      	bdbw99                   	1440
1531  	15.65%      	虹村雪                	1700
1532  	15.62%      	超级同花顺          	160
1533  	15.62%      	诈诈的胡             	32
1534  	15.62%      	蜡笔小帅             	64
1535  	15.62%      	萌新小雷             	96
1536  	15.62%      	菲利                   	96
1537  	15.62%      	绝寂                   	128
1538  	15.62%      	纪清欢                	32
1539  	15.62%      	红酒味汽水          	160
1540  	15.62%      	米夜                   	64
1541  	15.62%      	神奇的飞菊          	544
1542  	15.62%      	盈峰环境小彭       	96
1543  	15.62%      	百里                   	32
1544  	15.62%      	白纯里绪             	96
1545  	15.62%      	王牌小管             	32
1546  	15.62%      	渋德安                	64
1547  	15.62%      	海之蓝                	64
1548  	15.62%      	浅                      	160
1549  	15.62%      	河漢清淺             	128
1550  	15.62%      	欧鳇要下头          	128
1551  	15.62%      	本智                   	32
1552  	15.62%      	幻月符文             	32
1553  	15.62%      	年少翩翩白虎       	32
1554  	15.62%      	工藤新一             	288
1555  	15.62%      	小香茶                	448
1556  	15.62%      	小张同学3            	32
1557  	15.62%      	小张同学2            	32
1558  	15.62%      	小张同学             	32
1559  	15.62%      	奇克kik                	32
1560  	15.62%      	天天                   	32
1561  	15.62%      	大米                   	256
1562  	15.62%      	吱吱                   	32
1563  	15.62%      	听牌即立             	64
1564  	15.62%      	叽噜咕噜叽喽       	32
1565  	15.62%      	包包大人             	32
1566  	15.62%      	云枫                   	64
1567  	15.62%      	九方                   	32
1568  	15.62%      	一个二毫半          	32
1569  	15.62%      	xxxr                     	32
1570  	15.62%      	softhuang                	32
1571  	15.62%      	payphone121              	64
1572  	15.62%      	parkloss403              	160
1573  	15.62%      	modayo                   	32
1574  	15.62%      	melonpi                  	32
1575  	15.62%      	linkenwu                 	96
1576  	15.62%      	jiuli                    	32
1577  	15.62%      	dama王                  	32
1578  	15.62%      	cx遇恒                 	608
1579  	15.62%      	Tomcat                   	32
1580  	15.62%      	StaticFish               	160
1581  	15.62%      	Seven                    	192
1582  	15.62%      	Ramoynd                  	96
1583  	15.62%      	L香味                  	416
1584  	15.62%      	CVB123                   	32
1585  	15.62%      	CHAGAJencese             	32
1586  	15.62%      	BLG首席打野          	32
1587  	15.62%      	Appr2025                 	32
1588  	15.62%      	Alphabeb                 	96
1589  	15.62%      	ysrs                     	2452
1590  	15.59%      	eraofexp                 	776
1591  	15.57%      	理查德                	1984
1592  	15.56%      	Krtecek                  	1401
1593  	15.54%      	青雀                   	592
1594  	15.53%      	Ahnenerbe412             	219
1595  	15.52%      	pingan                   	496
1596  	15.52%      	牛黑奶白             	928
1597  	15.50%      	永清                   	1329
1598  	15.50%      	liuachun                 	400
1599  	15.49%      	抹茶要楽奈          	368
1600  	15.49%      	鬼手大师兄          	2376
1601  	15.48%      	Ryzen                    	84
1602  	15.46%      	莫莫柴                	304
1603  	15.46%      	TristeQ                  	304
1604  	15.45%      	妙手捞月             	576
1605  	15.44%      	这牌听啥啊          	1328
1606  	15.43%      	专打Jencese            	1264
1607  	15.40%      	冰雪看看             	3513
1608  	15.40%      	轻轻的飘             	1552
1609  	15.38%      	hrb                      	2048
1610  	15.34%      	椎名真白             	567
1611  	15.34%      	真名不好取          	176
1612  	15.32%      	Virophage                	444
1613  	15.28%      	老馋馋                	144
1614  	15.28%      	木木                   	72
1615  	15.28%      	时一时易拾忆       	144
1616  	15.28%      	总是学不会          	288
1617  	15.28%      	WeakBot1                 	72
1618  	15.28%      	Maintain                 	144
1619  	15.26%      	SherWu                   	380
1620  	15.25%      	花开岁月             	295
1621  	15.24%      	Toriel                   	328
1622  	15.22%      	渣渣                   	92
1623  	15.21%      	墨羽                   	585
1624  	15.18%      	杜双龙                	112
1625  	15.18%      	无奈喵                	112
1626  	15.18%      	姬丝秀忒             	112
1627  	15.18%      	xyhsjh                   	112
1628  	15.18%      	YandereChan              	112
1629  	15.13%      	柒柒                   	813
1630  	15.11%      	Ace                      	1568
1631  	15.10%      	调皮的猴子1         	192
1632  	15.10%      	清风明月             	192
1633  	15.10%      	北条沙都子          	192
1634  	15.09%      	二d                     	848
1635  	15.09%      	琳雨空                	928
1636  	15.06%      	还在流浪             	624
1637  	15.00%      	黑沢口关             	80
1638  	15.00%      	衔蝉幽客             	160
1639  	15.00%      	虎鲸                   	400
1640  	15.00%      	眠灯入门             	40
1641  	15.00%      	白龙小熊             	80
1642  	15.00%      	泠依喵                	80
1643  	15.00%      	月挽星回             	80
1644  	15.00%      	小天                   	80
1645  	15.00%      	嗯不好不可以       	20
1646  	15.00%      	supmary                  	80
1647  	15.00%      	jzjbest                  	80
1648  	15.00%      	ZJLee                    	320
1649  	15.00%      	Ttocgnef                 	80
1650  	14.97%      	yy小泠                 	608
1651  	14.96%      	走无常                	528
1652  	14.94%      	volknet                  	241
1653  	14.90%      	leenlover                	208
1654  	14.90%      	CuO                      	208
1655  	14.84%      	Mercy                    	128
1656  	14.77%      	吕布                   	907
1657  	14.77%      	萌新11                 	176
1658  	14.77%      	sugawara                 	176
1659  	14.75%      	玖月玖                	400
1660  	14.74%      	看雪飘过             	5021
1661  	14.73%      	随便搞一个          	224
1662  	14.73%      	琪露诺不是九       	224
1663  	14.71%      	麦麦                   	700
1664  	14.71%      	汐楚三月             	272
1665  	14.69%      	INTP                     	320
1666  	14.64%      	sdmt                     	1352
1667  	14.61%      	高抬贵手             	267
1668  	14.58%      	黑泽咲                	96
1669  	14.58%      	追寻                   	48
1670  	14.58%      	秋8LUE                  	48
1671  	14.58%      	白羽寒                	48
1672  	14.58%      	求道人                	48
1673  	14.58%      	求求人                	144
1674  	14.58%      	桂雏菊                	288
1675  	14.58%      	友相伴                	48
1676  	14.58%      	凑凑番                	144
1677  	14.58%      	克己小75              	48
1678  	14.58%      	井九清                	48
1679  	14.58%      	yuanzi                   	48
1680  	14.58%      	supercp                  	48
1681  	14.58%      	neurax                   	48
1682  	14.58%      	kulin                    	48
1683  	14.58%      	kiriha                   	48
1684  	14.58%      	Quandaiwu42              	96
1685  	14.58%      	Muigi                    	48
1686  	14.58%      	M7t11                    	96
1687  	14.58%      	Kay1212                  	48
1688  	14.58%      	Amazingkitty             	96
1689  	14.52%      	自摸8001600            	778
1690  	14.52%      	SunnyYip                 	544
1691  	14.49%      	喻秋水                	704
1692  	14.48%      	练习两年半          	1464
1693  	14.46%      	地底探险             	560
1694  	14.44%      	Serendipity              	1184
1695  	14.42%      	qwqaq                    	208
1696  	14.42%      	朴彩英                	215
1697  	14.39%      	冰糖榴梨             	139
1698  	14.37%      	TedZhu                   	480
1699  	14.34%      	作业                   	272
1700  	14.29%      	风林舞破             	112
1701  	14.29%      	玖儿                   	112
1702  	14.29%      	在原七海             	196
1703  	14.29%      	困了喵                	112
1704  	14.29%      	v70                      	112
1705  	14.26%      	洛兰希尔坠星       	512
1706  	14.25%      	马戏团长             	456
1707  	14.22%      	祥子大叔             	464
1708  	14.21%      	渝宇                   	183
1709  	14.14%      	爪哇龟                	304
1710  	14.11%      	潇飒                   	872
1711  	14.06%      	雫ちゃん             	128
1712  	14.06%      	诈胡战士             	64
1713  	14.06%      	蓝岚                   	64
1714  	14.06%      	草莓                   	128
1715  	14.06%      	竞麻玩家             	64
1716  	14.06%      	植物人                	64
1717  	14.06%      	北                      	64
1718  	14.06%      	Eumenides                	64
1719  	14.06%      	Dreamcast                	192
1720  	14.06%      	Adrian105                	64
1721  	14.05%      	AlFex                    	121
1722  	14.03%      	kiki                     	848
1723  	13.95%      	无关烟尘风月       	43
1724  	13.91%      	咖啡                   	640
1725  	13.79%      	弃月                   	203
1726  	13.78%      	悠雨丶浪淘沙       	283
1727  	13.75%      	萌新大土松          	80
1728  	13.75%      	柒分                   	80
1729  	13.75%      	是小天才耶          	80
1730  	13.75%      	字一色小四喜       	80
1731  	13.75%      	国标良辰加油       	80
1732  	13.75%      	Clay斯托瑟            	80
1733  	13.67%      	九九ya                 	256
1734  	13.64%      	MC宇宙RS               	132
1735  	13.64%      	FanYan                   	176
1736  	13.54%      	🏹🪚👴             	288
1737  	13.54%      	爱喝水的思          	96
1738  	13.54%      	小萧潇笑             	576
1739  	13.54%      	决战机器人          	96
1740  	13.54%      	光明之眼             	192
1741  	13.54%      	kawaisubei               	96
1742  	13.51%      	Buhlava                  	333
1743  	13.39%      	封语                   	112
1744  	13.39%      	rzddmx1                  	112
1745  	13.39%      	cdg                      	112
1746  	13.33%      	自摸全求人          	240
1747  	13.28%      	何苏                   	128
1748  	13.28%      	otssmyha                 	128
1749  	13.19%      	芋蔗                   	91
1750  	13.16%      	轻铸                   	190
1751  	13.04%      	Ghost                    	46
1752  	12.98%      	TTz                      	208
1753  	12.72%      	ws1221                   	464
1754  	12.61%      	UsamiRenko               	119
1755  	12.50%      	阿藥                   	16
1756  	12.50%      	迷途                   	64
1757  	12.50%      	连七对                	16
1758  	12.50%      	轩挺                   	48
1759  	12.50%      	说说                   	32
1760  	12.50%      	记忆里的炎夏       	64
1761  	12.50%      	西兰花                	16
1762  	12.50%      	蒲原智美             	16
1763  	12.50%      	葡萄汁                	80
1764  	12.50%      	落影折桂             	32
1765  	12.50%      	自古以来             	16
1766  	12.50%      	胡牌大师             	16
1767  	12.50%      	绵羊                   	16
1768  	12.50%      	绝不认输             	48
1769  	12.50%      	籉譱䝁                	16
1770  	12.50%      	破灭之魂             	32
1771  	12.50%      	真城璃茉             	96
1772  	12.50%      	皮皮161616             	64
1773  	12.50%      	白鸟翔                	16
1774  	12.50%      	白晓异                	16
1775  	12.50%      	甘蔗                   	16
1776  	12.50%      	琦玉                   	16
1777  	12.50%      	珈蓝                   	16
1778  	12.50%      	渣男饼干             	80
1779  	12.50%      	派蒙                   	48
1780  	12.50%      	正气明凝             	64
1781  	12.50%      	来吃莴苣吧          	8
1782  	12.50%      	机器人                	16
1783  	12.50%      	朋也                   	32
1784  	12.50%      	春米                   	32
1785  	12.50%      	日鳴                   	32
1786  	12.50%      	无有之间             	80
1787  	12.50%      	撒点小孜然          	16
1788  	12.50%      	才久                   	16
1789  	12.50%      	我爱汉堡             	48
1790  	12.50%      	忆相逢连六          	48
1791  	12.50%      	彪哥                   	32
1792  	12.50%      	小华                   	48
1793  	12.50%      	小傻子                	128
1794  	12.50%      	婉兮                   	64
1795  	12.50%      	奋豆王                	16
1796  	12.50%      	国标咸菜             	16
1797  	12.50%      	嗯嗯                   	32
1798  	12.50%      	唐指导yestdy          	64
1799  	12.50%      	哼哼总                	16
1800  	12.50%      	咕咕咕咕法法       	16
1801  	12.50%      	周周                   	32
1802  	12.50%      	吕伦                   	32
1803  	12.50%      	可爱小花花          	16
1804  	12.50%      	博涵                   	16
1805  	12.50%      	北京九十四中       	32
1806  	12.50%      	兮苡灬城悾          	16
1807  	12.50%      	光睿                   	16
1808  	12.50%      	仓鼠                   	16
1809  	12.50%      	五羟色胺             	144
1810  	12.50%      	五指毛桃             	80
1811  	12.50%      	云淡风轻             	48
1812  	12.50%      	乌萨奇                	32
1813  	12.50%      	不在勿扰             	96
1814  	12.50%      	一听就和             	16
1815  	12.50%      	一叶菩提             	160
1816  	12.50%      	xxx                      	96
1817  	12.50%      	white                    	16
1818  	12.50%      	sbyz                     	32
1819  	12.50%      	pfsP                     	48
1820  	12.50%      	parrot                   	32
1821  	12.50%      	ok小子                 	32
1822  	12.50%      	molan                    	16
1823  	12.50%      	linkmoon                 	24
1824  	12.50%      	kx                       	16
1825  	12.50%      	konskie                  	8
1826  	12.50%      	hsr                      	16
1827  	12.50%      	ghz的打手             	16
1828  	12.50%      	eco                      	16
1829  	12.50%      	ck053                    	16
1830  	12.50%      	artrain                  	16
1831  	12.50%      	V0Ghost                  	16
1832  	12.50%      	Tour诺达               	16
1833  	12.50%      	TATTOT                   	16
1834  	12.50%      	Milton                   	32
1835  	12.50%      	Kevin                    	16
1836  	12.50%      	Hotaru                   	112
1837  	12.50%      	H41DA1NY4                	16
1838  	12.50%      	FelixCs                  	16
1839  	12.50%      	Altros                   	48
1840  	12.20%      	梦幻情怀             	705
1841  	12.08%      	James                    	240
1842  	12.00%      	SL七叶                 	200
1843  	11.61%      	胜天一番             	112
1844  	11.61%      	Tolerate                 	112
1845  	11.54%      	插ga                    	52
1846  	11.51%      	典狱长                	304
1847  	11.46%      	茜空                   	96
1848  	11.46%      	手下马上送和       	96
1849  	11.25%      	老歪子                	80
1850  	11.25%      	竹井久                	80
1851  	10.94%      	长崎爱爱音          	64
1852  	10.94%      	Tricale                  	64
1853  	10.42%      	网络连接失败       	48
1854  	10.42%      	火柴                   	48
1855  	10.42%      	次方                   	96
1856  	10.42%      	小小小小秋          	48
1857  	10.42%      	大话王                	48
1858  	10.42%      	叨叨                   	48
1859  	10.42%      	Kev1n                    	48
1860  	10.42%      	HReimu                   	48
1861  	10.28%      	勘察加                	253
1862  	10.00%      	summer                   	80
1863  	9.38%       	阳光牛子             	32
1864  	9.38%       	洋平                   	32
1865  	9.38%       	止匕小幺             	32
1866  	9.38%       	居居                   	32
1867  	9.38%       	冥小喵                	32
1868  	9.38%       	三索得了MVP          	32
1869  	9.38%       	xlfd                     	32
1870  	9.38%       	quill                    	32
1871  	9.38%       	Trin                     	96
1872  	9.38%       	TokisakiG                	64
1873  	9.38%       	Sky                      	32
1874  	9.38%       	Rozen                    	32
1875  	9.38%       	OODCC                    	32
1876  	9.38%       	Ambitious荣             	32
1877  	9.30%       	我有亿点菜          	43
1878  	9.09%       	幽幽不玩游戏       	11
1879  	8.75%       	洋Cc                    	80
1880  	8.33%       	蜗牛                   	48
1881  	8.33%       	组组组组合龙       	48
1882  	8.33%       	玄黄q                  	96
1883  	8.33%       	布布                   	48
1884  	8.33%       	孤影                   	48
1885  	8.33%       	四月墨封             	48
1886  	8.12%       	暮春                   	160
1887  	7.50%       	羽之野                	80
1888  	7.01%       	鸡肉拉伤             	157
1889  	6.25%       	飞龙在天             	16
1890  	6.25%       	青一色                	48
1891  	6.25%       	萧寒头号红粉       	16
1892  	6.25%       	萌薪996                	16
1893  	6.25%       	茉莉鲨                	32
1894  	6.25%       	胜负师f               	16
1895  	6.25%       	白羊                   	16
1896  	6.25%       	甜橙                   	16
1897  	6.25%       	栖久                   	32
1898  	6.25%       	木头小人儿r         	16
1899  	6.25%       	木叶                   	16
1900  	6.25%       	晓白晓白晓          	16
1901  	6.25%       	无番胡连六          	16
1902  	6.25%       	我们的歌             	16
1903  	6.25%       	喵喵麦当当          	16
1904  	6.25%       	喵喵机                	16
1905  	6.25%       	呓语年少             	32
1906  	6.25%       	名字不重要          	16
1907  	6.25%       	只道是寻常          	16
1908  	6.25%       	丛寂                   	16
1909  	6.25%       	ツィさん             	16
1910  	6.25%       	ouyousou                 	16
1911  	6.25%       	natsumikka               	32
1912  	6.25%       	lwyshawn                 	16
1913  	6.25%       	Weldony                  	16
1914  	6.25%       	TenyZ                    	16
1915  	6.25%       	TTT                      	32
1916  	6.25%       	Richard71705             	16
1917  	6.25%       	Pius                     	16
1918  	6.25%       	Minato                   	16
1919  	6.25%       	MakiYu                   	32
1920  	6.25%       	Forenal                  	16
1921  	6.25%       	ForThePoints             	16
1922  	6.25%       	Esx                      	32
1923  	6.25%       	Eevee                    	16
1924  	3.12%       	天河                   	32
1925  	0.00%       	这是一个小号       	16
1926  	0.00%       	疯狂宝贝             	16
1927  	0.00%       	小林                   	16
1928  	0.00%       	上吉                   	16
1929  	0.00%       	xxcnoba                  	16
1930  	0.00%       	spoonzzzz                	16
1931  	0.00%       	shapaozi                 	16
1932  	0.00%       	lhylx                    	16
1933  	0.00%       	chopper                  	16
1934  	0.00%       	Hrl258                   	16
